#_1_NUMBER_Running_object_number_,#_2_FLAGS_Extraction_flags_,#_3_ALPHAWIN_J2000_Windowed_right_ascension_(J2000)_[deg],#_4_DELTAWIN_J2000_windowed_declination_(J2000)_[deg],#_5_XWIN_IMAGE_Windowed_position_estimate_along_x_[pixel],#_6_YWIN_IMAGE_Windowed_position_estimate_along_y_[pixel],#_7_ERRAWIN_IMAGE_RMS_windowed_pos_error_along_major_axis_[pixel],#_8_ERRBWIN_IMAGE_RMS_windowed_pos_error_along_minor_axis_[pixel],#_9_ERRTHETAWIN_IMAGE_Windowed_error_ellipse_pos_angle_(CCW/x)_[deg],#_10_CLASS_STAR_S/G_classifier_output_,#_11_XMIN_IMAGE_Minimum_x-coordinate_among_detected_pixels_[pixel],#_12_YMIN_IMAGE_Minimum_y-coordinate_among_detected_pixels_[pixel],#_13_XMAX_IMAGE_Maximum_x-coordinate_among_detected_pixels_[pixel],#_14_YMAX_IMAGE_Maximum_y-coordinate_among_detected_pixels_[pixel],#_15_X_IMAGE_Object_position_along_x_[pixel],#_16_Y_IMAGE_Object_position_along_y_[pixel],#_17_X_IMAGE_DBL_Object_position_along_x_(double_precision)_[pixel],#_18_Y_IMAGE_DBL_Object_position_along_y_(double_precision)_[pixel],#_19_MAG_AUTO_Kron-like_elliptical_aperture_magnitude_[mag],#_20_MAGERR_AUTO_RMS_error_for_AUTO_magnitude_[mag],#_21_MAG_APER_Fixed_aperture_magnitude_vector_[mag],#_22_MAGERR_APER_RMS_error_vector_for_fixed_aperture_mag._[mag],#_23_ISOAREAF_IMAGE_Isophotal_area_(filtered)_above_Detection_threshold_[pixel**2],#_24_FLUX_ISO_Isophotal_flux_[count],#_25_FLUXERR_ISO_RMS_error_for_isophotal_flux_[count],#_26_MAG_ISO_Isophotal_magnitude_[mag],#_27_MAGERR_ISO_RMS_error_for_isophotal_magnitude_[mag],#_28_FLUX_ISOCOR_Corrected_isophotal_flux_[count],#_29_FLUXERR_ISOCOR_RMS_error_for_corrected_isophotal_flux_[count],#_30_MAG_ISOCOR_Corrected_isophotal_magnitude_[mag],#_31_MAGERR_ISOCOR_RMS_error_for_corrected_isophotal_magnitude_[mag],#_32_FLUX_AUTO_Flux_within_a_Kron-like_elliptical_aperture_[count],#_33_FLUXERR_AUTO_RMS_error_for_AUTO_flux_[count],#_34_MAG_BEST_Best_of_MAG_AUTO_and_MAG_ISOCOR_[mag],#_35_MAGERR_BEST_RMS_error_for_MAG_BEST_[mag],#_36_FLUX_APER_Flux_vector_within_fixed_circular_aperture(s)_[count],#_37_FLUXERR_APER_RMS_error_vector_for_aperture_flux(es)_[count],#_38_MU_THRESHOLD_Analysis_threshold_above_background_[mag_*_arcsec**(-2)],#_39_MU_MAX_Peak_surface_brightness_above_background_[mag_*_arcsec**(-2)],#_40_X2_IMAGE_Variance_along_x_[pixel**2],#_41_Y2_IMAGE_Variance_along_y_[pixel**2],#_42_XY_IMAGE_Covariance_between_x_and_y_[pixel**2],#_43_X2_WORLD_Variance_along_X-WORLD_(alpha)_[deg**2],#_44_Y2_WORLD_Variance_along_Y-WORLD_(delta)_[deg**2],#_45_XY_WORLD_Covariance_between_X-WORLD_and_Y-WORLD_[deg**2]
221,0,0.6778639,+0.0736112,333.9097,1855.1720,8.60278,8.05953,-77.38,0.397,326,1853,335,1872,333.0162,1854.5143,333.0162,1854.5142,26.0308,10.5883,25.7529,9.3036,16,0.01348423,0.08426733,25.0754,6.7868,0.0591938,0.1429725,23.4693,2.6230,0.005593356,0.05453432,26.0308,10.5883,0.007224899,0.06189445,29.2348,27.8277,1.0873488957e+00,8.8250823901e-01,4.1605354140e-01,1.7151953237e-07,1.3922601080e-07,6.5630634974e-08
222,0,0.5920916,+0.0713945,549.8665,1860.7559,10.31748,7.92260,82.31,0.371,539,1858,560,1889,548.5178,1860.7205,548.5178,1860.7204,27.2959,19.4658,25.7295,9.2032,31,0.02645386,0.1180291,24.3438,4.8454,0.1081094,0.1972503,22.8153,1.9815,0.001744337,0.03126598,27.2959,19.4658,0.007382374,0.06256144,29.2280,27.0422,2.9776141880e+00,1.6432021179e+00,1.5073363245e+00,4.6972309201e-07,2.5924182620e-07,2.3779102689e-07
223,0,0.6555929,+0.0708309,389.9843,1862.1727,5.50079,4.62508,-86.06,0.461,387,1860,398,1880,389.7647,1862.0594,389.7647,1862.0594,24.7431,5.8299,24.8261,6.0585,23,0.02716308,0.1195915,24.3151,4.7814,0.047568,0.1483467,23.7067,3.3868,0.01831318,0.09830882,24.7431,5.8299,0.01696528,0.09464395,29.0665,26.4961,1.0615650949e+00,9.3727206886e-01,3.4942931646e-01,1.6745545761e-07,1.4786732301e-07,5.5121549629e-08
224,0,0.6035627,+0.0653566,520.9852,1875.9568,10.76807,10.60271,10.07,0.462,512,1869,523,1877,521.1864,1876.0984,521.1864,1876.0984,27.3525,19.6962,29.4216,55.4227,24,0.01456431,0.08758682,24.9918,6.5310,0.2763993,0.1727099,21.7962,0.6786,0.001655836,0.03003106,27.3525,19.6962,0.0002462474,0.01256693,29.2183,28.2294,1.4477911346e+00,5.5026097536e-01,1.7998223749e-01,2.2838946902e-07,8.6812993415e-08,2.8391063717e-08
225,0,0.0217662,+0.0709215,1985.7040,1861.9561,5.76667,5.65679,-35.00,0.393,1984,1860,1987,1863,1985.5959,1861.8340,1985.5959,1861.8340,24.1304,4.3933,23.9561,4.0550,14,0.02275823,0.1094602,24.5072,5.2233,0.03039321,0.1184027,24.1931,4.2307,0.03219768,0.1302516,24.1304,4.3933,0.03780505,0.1411586,28.8388,26.5016,8.2690655473e-01,8.2611314040e-01,-1.2116492266e-02,1.3047360718e-07,1.3034823949e-07,-1.9118626639e-09
226,0,359.2103626,+0.0673296,4028.5245,1870.9827,7.70417,7.01377,-89.71,0.417,4026,1868,4033,1881,4028.4783,1870.8579,4028.4783,1870.8579,22.6066,2.1773,22.9171,2.5118,41,0.0704208,0.1925458,23.2807,2.9694,0.09140977,0.2055738,22.9975,2.4423,0.1310231,0.262686,22.6066,2.1773,0.09844115,0.227683,28.6742,26.4890,1.2550746304e+00,1.9277808611e+00,-8.2331777087e-02,1.9795702449e-07,3.0411700644e-07,-1.2983820750e-08
227,0,0.4255507,+0.0670352,969.1637,1871.7354,11.44736,10.91024,4.93,0.487,967,1869,973,1875,967.9726,1871.7593,967.9726,1871.7592,24.0657,4.2683,24.3197,4.7953,26,0.01916117,0.1004557,24.6939,5.6935,0.3636378,0.1981039,21.4983,0.5916,0.03417686,0.1343244,24.0657,4.2683,0.02704828,0.1194334,29.1171,28.2516,8.1150854502e-01,2.9670445422e+00,-7.1513936335e-01,1.2802994249e-07,4.6813036076e-07,-1.1283013578e-07
228,0,0.6137508,+0.0493671,495.3340,1916.2119,10.82056,7.79439,-51.34,0.378,465,1898,504,1941,495.3835,1916.0331,495.3835,1916.0331,24.4986,5.2130,24.8845,6.2242,113,0.08435307,0.2107717,23.0847,2.7136,1.60084,0.4156556,19.8891,0.2820,0.0229379,0.1101058,24.4986,5.2130,0.01607672,0.09214026,29.2944,26.8056,1.3096620943e+00,2.0018632932e+00,-1.1648099811e+00,2.0659811793e-07,3.1582994373e-07,-1.8376018629e-07
229,0,0.4624947,+0.0646218,876.1523,1877.8105,10.35047,9.25762,-75.15,0.379,862,1873,887,1904,875.5049,1878.1948,875.5049,1878.1948,24.8003,5.9972,25.9323,10.1114,72,0.05641863,0.1723719,23.5214,3.3180,0.4663788,0.321025,21.2282,0.7475,0.01737381,0.09594323,24.8003,5.9972,0.00612472,0.05702527,29.2383,27.7407,2.3491043869e+00,1.7543896110e+00,-1.4406650347e+00,3.7060577317e-07,2.7680051179e-07,-2.2729672686e-07
230,0,0.4752577,+0.0669174,844.0195,1872.0306,4.46951,4.42186,-88.74,0.590,839,1871,845,1891,844.1100,1872.1989,844.1100,1872.1989,25.1761,7.1170,25.5174,8.3414,30,0.02517362,0.1151382,24.3976,4.9671,0.1134766,0.1963894,22.7627,1.8795,0.01229074,0.08054588,25.1761,7.1170,0.008974728,0.06893384,29.2556,26.4021,5.7388966137e-01,6.9685078298e-01,1.1046336869e-01,9.0538882656e-08,1.0994490259e-07,1.7426806468e-08
231,0,0.4780420,+0.0660691,837.0097,1874.1663,10.25380,4.16801,29.90,0.452,832,1872,838,1875,836.1901,1873.4279,836.1901,1873.4278,27.0310,17.0200,25.2657,7.4239,14,0.01149083,0.07779022,25.2491,7.3520,0.06026401,0.1363934,23.4499,2.4579,0.00222636,0.03489201,27.0310,17.0200,0.01131628,0.07735844,29.2518,26.5086,2.5711613882e+00,1.2092269316e+00,1.1704354254e+00,4.0563487067e-07,1.9078285368e-07,1.8465412116e-07
232,0,0.6190544,+0.0673245,481.9805,1871.0019,6.38953,6.32188,-1.45,0.354,478,1870,483,1872,480.9075,1870.9813,480.9075,1870.9813,99.0000,99.0000,26.6328,14.0161,11,0.009505112,0.07074922,25.4551,8.0834,0.03638311,0.1164877,23.9977,3.4770,-0.0001101233,0.005325784,99.0000,99.0000,0.00321267,0.04146327,29.1586,27.2228,1.7217526995e+00,4.9274955673e-01,-1.1633725537e-01,2.7160372608e-07,7.7739654774e-08,-1.8356524228e-08
233,0,0.0755426,+0.0663074,1850.3226,1873.5720,4.11529,3.84751,86.44,0.643,1849,1872,1852,1875,1850.4131,1873.5353,1850.4131,1873.5353,23.6590,3.5346,23.7425,3.6745,16,0.04373245,0.151727,23.7980,3.7678,0.0491766,0.1538515,23.6706,3.3976,0.04970429,0.1617744,23.6590,3.5346,0.04602739,0.1557348,28.8646,25.9318,8.2245578809e-01,8.1140403389e-01,-1.4015583715e-03,1.2977095589e-07,1.2802720881e-07,-2.2134197574e-10
234,0,0.4724684,+0.0633687,851.0419,1880.9649,5.32275,5.03795,-48.09,0.457,850,1877,857,1907,851.3875,1879.8038,851.3874,1879.8039,25.5280,8.4034,25.3698,7.7901,28,0.02105917,0.1053129,24.5914,5.4309,0.3896134,0.2074522,21.4234,0.5782,0.008887768,0.06877304,25.5280,8.4034,0.01028218,0.0737562,29.2733,26.5104,9.0911782636e-01,2.6344794657e+00,-6.6452815300e-01,1.4342593173e-07,4.1565428532e-07,-1.0484333121e-07
235,0,0.4023071,+0.0651552,1027.6823,1876.4687,10.17575,9.84751,34.05,0.375,1026,1875,1031,1878,1027.9291,1876.2598,1027.9291,1876.2597,24.6181,5.5073,24.5249,5.2718,14,0.01257721,0.08138243,25.1510,7.0271,0.04053483,0.1281535,23.8804,3.4335,0.02054814,0.1042028,24.6181,5.5073,0.02238875,0.108683,29.0383,28.3496,1.8339131627e+00,9.8749000455e-01,-5.1272045623e-01,2.8933599687e-07,1.5580414729e-07,-8.0896020365e-08
236,0,0.4829730,+0.0567938,824.5950,1897.5174,11.38083,9.93054,-89.53,0.290,814,1890,828,1900,824.3984,1897.3899,824.3984,1897.3899,25.3550,7.7763,25.1279,6.9652,27,0.01527062,0.08968804,24.9404,6.3783,0.2898036,0.1768481,21.7447,0.6627,0.01042277,0.07463247,25.3550,7.7763,0.01284858,0.08240581,29.2976,28.3992,3.2554495135e+00,2.1472892610e+00,1.9053507963e+00,5.1358918930e-07,3.3878380111e-07,3.0059991220e-07
237,0,0.4800895,+0.0600293,831.8546,1889.3718,12.86715,9.87988,-76.67,0.486,826,1884,833,1894,831.4354,1887.9265,831.4354,1887.9266,25.1141,6.9480,24.9514,6.4194,27,0.01920151,0.1005626,24.6917,5.6876,0.3644034,0.1983111,21.4960,0.5910,0.01301202,0.08324819,25.1141,6.9480,0.01511664,0.08935585,29.2848,27.6697,9.4343478829e-01,4.6924829760e+00,9.6389494036e-01,1.4883924183e-07,7.4035064855e-07,1.5207103014e-07
238,0,0.2762834,+0.0629789,1344.9559,1881.9499,5.55596,5.28798,-68.24,0.551,1344,1879,1346,1883,1344.8402,1881.3531,1344.8402,1881.3531,24.7048,5.7279,24.5831,5.4154,13,0.01575221,0.09107085,24.9066,6.2787,0.02672496,0.1111841,24.3327,4.5181,0.01896976,0.1000522,24.7048,5.7279,0.02121982,0.1058145,28.9364,26.4624,5.2047725192e-01,1.6235475257e+00,2.2838989571e-01,8.2119836234e-08,2.5616544954e-07,3.6034850158e-08
239,0,0.1126118,+0.0633746,1757.0014,1880.9551,3.61451,3.14499,-5.89,0.653,1755,1879,1759,1882,1757.1844,1880.8461,1757.1844,1880.8461,23.9137,3.9748,23.7902,3.7562,13,0.03382312,0.133435,24.0770,4.2844,0.03840555,0.1356375,23.9390,3.8354,0.03931107,0.1438787,23.9137,3.9748,0.04404859,0.1523544,28.8489,25.6514,9.6372346499e-01,5.7759097650e-01,-1.3771835239e-01,1.5206021036e-07,9.1134940910e-08,-2.1730120595e-08
240,0,0.4593230,+0.0616339,884.1376,1885.3328,10.99467,8.84085,53.46,0.375,883,1883,885,1887,884.0000,1885.0004,884.0000,1885.0004,25.1948,7.1860,24.9968,6.5558,11,0.008323485,0.06620833,25.5992,8.6385,0.1295267,0.1293255,22.6191,1.0843,0.01207995,0.07993275,25.1948,7.1860,0.01449658,0.08751018,29.2408,28.0256,5.3060344274e-01,1.7532339034e+00,5.2854041150e-01,8.3710665770e-08,2.7661570458e-07,8.3387096082e-08
241,0,0.5941252,+0.0619128,544.7465,1884.6273,14.05913,12.54970,64.21,0.482,543,1883,556,1908,545.1128,1884.4526,545.1128,1884.4526,99.0000,99.0000,29.3364,52.9444,16,0.01267265,0.08169353,25.1428,7.0008,0.09207086,0.1499921,22.9897,1.7692,-0.004509531,0.006237495,99.0000,99.0000,0.0002663466,0.01298486,29.2805,28.0471,8.4616000475e-01,1.7478944781e+00,6.2424888709e-01,1.3348292708e-07,2.7576097803e-07,9.8479868614e-08
242,0,0.5402793,+0.0599724,680.3158,1889.5137,9.27561,8.27584,-86.79,0.423,679,1886,683,1891,681.3322,1888.7327,681.3322,1888.7327,25.5702,8.5722,25.3051,7.5604,17,0.0122837,0.08043241,25.1767,7.1110,0.2331182,0.1586153,21.9811,0.7389,0.008549154,0.06748164,25.5702,8.5722,0.0109135,0.0759762,29.2601,27.6024,1.3340443274e+00,1.6986413243e+00,-5.5399428099e-01,2.1045523930e-07,2.6799741129e-07,-8.7402557542e-08
243,0,0.6080200,+0.0605638,509.7628,1888.0229,11.03712,4.92507,-23.70,0.506,484,1886,528,1902,510.7049,1887.8022,510.7049,1887.8022,27.5357,21.5285,25.8444,9.7070,41,0.02681438,0.1188407,24.3291,4.8131,0.5088792,0.2343464,21.1335,0.5001,0.001398675,0.02772681,27.5357,21.5285,0.006641177,0.05936085,29.2348,26.9155,1.9497628405e+00,7.3569653549e-01,-6.6010992317e-01,3.0757476074e-07,1.1607008271e-07,-1.0414147272e-07
244,0,0.0160214,+0.0593539,2000.1663,1891.0775,4.60207,3.53475,4.44,0.643,1998,1889,2003,1893,2000.3750,1891.0283,2000.3750,1891.0283,23.3842,3.1146,23.2549,2.9349,21,0.05384208,0.1683544,23.5722,3.3957,0.06132484,0.1712731,23.4309,3.0331,0.06402072,0.1836101,23.3842,3.1146,0.07211761,0.1948975,28.8208,25.8554,1.3684967802e+00,8.8426691237e-01,-1.4325144605e-01,2.1592865163e-07,1.3952417381e-07,-2.2603020273e-08
245,0,0.6039286,+0.0589818,520.0639,1892.0061,8.87012,8.36598,1.31,0.423,518,1889,523,1902,519.8943,1891.2375,519.8943,1891.2376,28.1631,29.6225,26.1980,11.4415,25,0.0193496,0.1009469,24.6833,5.6657,0.1908701,0.1911535,22.1982,1.0876,0.0007847771,0.02140612,28.1631,29.6225,0.004795076,0.0505184,29.2644,27.3587,1.0605255330e+00,1.6143764341e+00,4.8190408663e-01,1.6729818371e-07,2.5469547758e-07,7.6022851408e-08
246,0,0.4970936,+0.0585826,789.0440,1893.0138,8.80563,8.68237,10.56,0.513,771,1891,791,1907,788.7856,1893.2927,788.7856,1893.2927,26.8548,15.6398,25.8878,9.9049,33,0.02360555,0.1115,24.4675,5.1297,0.4479826,0.2198805,21.2718,0.5330,0.002618596,0.0377112,26.8548,15.6398,0.006380577,0.05819409,29.3202,28.0115,1.1605471673e+00,1.2089995691e+00,6.3442215466e-02,1.8308974201e-07,1.9074772492e-07,1.0007493763e-08
247,0,0.3663539,+0.0559365,1118.1978,1899.6779,9.81342,8.50694,-65.37,0.369,1101,1895,1119,1901,1117.5162,1899.2761,1117.5163,1899.2761,25.6131,8.7311,25.2504,7.3715,26,0.0199286,0.1024464,24.6513,5.5828,0.2328466,0.1965856,21.9823,0.9169,0.008218247,0.06607234,25.6131,8.7311,0.01147722,0.07790448,29.0414,27.0380,1.1194305816e+00,1.0172499299e+00,1.0068972150e-01,1.7661527011e-07,1.6050028776e-07,1.5885272014e-08
248,0,0.4061148,+0.0571311,1018.0959,1896.6697,9.93351,9.11095,21.22,0.368,1016,1894,1040,1912,1017.4748,1896.3435,1017.4748,1896.3436,25.1324,6.9881,24.9566,6.4350,28,0.02397691,0.1123675,24.4505,5.0895,0.09616729,0.1870095,22.9424,2.1119,0.01279501,0.08233253,25.1324,6.9881,0.015044,0.08914213,29.0865,27.3195,1.0982823565e+00,1.8570921195e+00,6.3058199871e-01,1.7327541554e-07,2.9300613911e-07,9.9487802852e-08
249,0,0.6285755,+0.0577990,458.0085,1894.9832,6.59674,6.57378,-79.65,0.373,457,1892,459,1896,457.9701,1894.0781,457.9701,1894.0781,26.9577,16.3218,27.7561,23.8603,13,0.01174643,0.07864854,25.2252,7.2713,0.03702492,0.1230596,23.9788,3.6095,0.002381861,0.03579767,26.9577,16.3218,0.001141767,0.02508553,29.1771,27.4047,5.7640314755e-01,1.5194287207e+00,-2.8443028297e-01,9.0926073998e-08,2.3971493819e-07,-4.4871812258e-08
250,0,0.5695926,+0.0568837,606.5132,1897.2892,13.09641,11.40944,47.90,0.484,604,1895,623,1921,606.3151,1897.5420,606.3151,1897.5420,99.0000,99.0000,28.3406,31.7318,30,0.01849308,0.09869513,24.7325,5.7958,0.3509589,0.1946154,21.5369,0.6022,-0.005869746,0.006887717,99.0000,99.0000,0.0006664668,0.01947348,29.3504,28.1121,1.6639508643e+00,2.0469788964e+00,1.4156566833e+00,2.6249515330e-07,3.2294878210e-07,2.2333404570e-07
251,0,359.3194008,+0.0597758,3753.9773,1890.0049,2.47084,2.43354,0.40,0.733,3752,1889,3755,1891,3753.8374,1890.0099,3753.8375,1890.0099,23.7741,3.7269,23.6796,3.5695,10,0.03976469,0.1446765,23.9013,3.9512,0.04247873,0.1452752,23.8296,3.7141,0.04470371,0.153413,23.7741,3.7269,0.04877171,0.160305,28.5569,25.0474,6.3024957182e-01,4.9177561044e-01,-4.5340783866e-03,9.9416048242e-08,7.7583925625e-08,-7.1402678777e-10
252,0,0.0587020,+0.0598268,1892.7187,1889.8868,6.92077,5.91585,10.97,0.397,1891,1889,1894,1891,1892.6775,1889.9065,1892.6774,1889.9065,24.3963,4.9654,24.3192,4.7943,11,0.0148958,0.08855878,24.9673,6.4565,0.02257583,0.1020352,24.5159,4.9084,0.02520498,0.1152425,24.3963,4.9654,0.02705963,0.1194586,28.8802,26.7845,8.7529432298e-01,5.5663430894e-01,1.0915068234e-01,1.3810829285e-07,8.7828508678e-08,1.7222190068e-08
253,0,0.6544011,+0.0574443,392.9850,1895.8754,7.04271,5.73003,88.42,0.351,378,1894,394,1908,392.2503,1895.9761,392.2503,1895.9761,26.4659,12.9969,25.8293,9.6393,25,0.01944181,0.101187,24.6782,5.6522,0.1783968,0.1903799,22.2715,1.1589,0.003746763,0.04484011,26.4659,12.9969,0.006734176,0.05977204,29.1533,27.1542,1.3014926282e+00,1.3688897244e+00,-5.4890430832e-01,2.0530284116e-07,2.1596327768e-07,-8.6594393457e-08
254,0,0.4206424,+0.0579526,981.5211,1894.6013,10.41803,7.56498,40.11,0.350,979,1893,983,1896,980.9740,1894.5895,980.9740,1894.5895,25.1662,7.0935,25.0542,6.7319,10,0.008905189,0.06847958,25.5259,8.3512,0.02973132,0.108901,24.2170,3.9778,0.01240227,0.08100866,25.1662,7.0935,0.01375074,0.08523865,29.1488,27.1533,1.5110901834e+00,5.7098635319e-01,-3.5329726384e-01,2.3840213696e-07,9.0088723639e-08,-5.5742353820e-08
255,0,0.5525609,+0.0536541,649.3944,1905.4205,12.62270,11.57377,67.97,0.460,648,1903,651,1909,649.8107,1905.5104,649.8107,1905.5104,99.0000,99.0000,26.4896,13.1083,17,0.009884312,0.07215633,25.4126,7.9279,0.187583,0.1422805,22.2170,0.8237,-0.002922267,0.008472809,99.0000,99.0000,0.003665672,0.04424551,29.3900,28.0098,8.6752017243e-01,3.9278919541e+00,3.7547533579e-01,1.3685653719e-07,6.1970508461e-07,5.9234986985e-08
256,0,0.2666699,+0.0571733,1369.1583,1896.5655,12.66676,11.48000,-8.71,0.428,1367,1895,1371,1897,1369.3257,1896.3112,1369.3256,1896.3111,24.4934,5.1956,24.5258,5.2739,10,0.007328402,0.06212539,25.7375,9.2064,0.1390773,0.1225142,22.5419,0.9567,0.0230486,0.1102688,24.4934,5.1956,0.02237164,0.1086417,28.9495,28.5133,1.6038398114e+00,4.0823404294e-01,2.6266822615e-02,2.5305143366e-07,6.4411861130e-08,4.1432062961e-09
257,0,0.5420422,+0.0534519,675.8773,1905.9297,6.58473,5.88230,23.12,0.378,671,1903,702,1929,674.5032,1905.6152,674.5032,1905.6152,25.1604,7.0900,25.0728,6.7901,64,0.04569902,0.1551392,23.7502,3.6868,0.8672693,0.3059377,20.5546,0.3831,0.01246925,0.08140653,25.1604,7.0900,0.01351679,0.08451293,29.3530,26.6986,3.3831499858e+00,9.3063699141e-01,6.9293022595e-01,5.3371579759e-07,1.4682660998e-07,1.0931475868e-07
258,0,0.4693420,+0.0558105,858.9133,1899.9932,7.48456,6.95810,1.97,0.351,857,1899,860,1901,858.5299,1900.0085,858.5299,1900.0086,27.0893,17.3120,26.7705,14.9499,10,0.007119729,0.06123509,25.7688,9.3404,0.1351172,0.1207567,22.5732,0.9706,0.002110008,0.03363576,27.0893,17.3120,0.002830176,0.03896037,29.2879,27.7065,9.3274178308e-01,5.5955068053e-01,-2.7711724915e-01,1.4715322066e-07,8.8283225013e-08,-4.3721787905e-08
259,0,0.4568385,+0.0487680,890.3927,1917.7234,10.55317,8.80900,59.83,0.365,888,1915,908,1941,890.8242,1918.7250,890.8242,1918.7250,24.4246,5.0393,24.8982,6.2636,22,0.01673766,0.09388725,24.8408,6.0917,0.2282702,0.1820157,22.0039,0.8659,0.02455704,0.1139506,24.4246,5.0393,0.01587582,0.09156451,29.2887,27.4192,1.7210882522e+00,5.1692527709e+00,2.6075285722e+00,2.7152806493e-07,8.1557727681e-07,4.1138869291e-07
260,0,0.4611006,+0.0523958,879.6622,1908.5901,11.75257,9.96298,37.11,0.372,878,1907,904,1927,880.0419,1908.7620,880.0419,1908.7620,26.0985,10.9360,25.4076,7.9277,40,0.02353364,0.1113381,24.4708,5.1379,0.4466179,0.2195415,21.2752,0.5338,0.005255271,0.05292042,26.0985,10.9360,0.009930444,0.0724912,29.2870,28.1218,1.1650057530e+00,2.0961984753e+00,1.2791350350e+00,1.8379706089e-07,3.3072623806e-07,2.0180774686e-07
261,0,0.4878285,+0.0526653,812.3705,1907.9111,11.95045,10.01083,1.45,0.487,791,1907,830,1921,812.1049,1908.7703,812.1049,1908.7703,26.1908,11.4960,25.7780,9.4124,68,0.04219657,0.1490832,23.8368,3.8369,0.8008003,0.2939757,20.6412,0.3987,0.004826888,0.0510955,26.1908,11.4960,0.007060088,0.06118986,29.3199,27.7668,1.8971545412e+00,1.4792740389e+00,-4.7292509275e-01,2.9929980230e-07,2.3339122525e-07,-7.4614832026e-08
262,0,0.5194816,+0.0511049,732.6783,1911.8389,8.67471,7.99098,-17.17,0.473,730,1910,733,1915,731.8557,1912.4226,731.8556,1912.4227,25.9263,10.1283,25.1969,7.1912,16,0.01371206,0.08497582,25.0572,6.7301,0.05476325,0.1412874,23.5538,2.8018,0.006158412,0.05743475,25.9263,10.1283,0.01205717,0.07983898,29.3305,27.7191,8.6456866776e-01,2.3426469982e+00,-4.4404340639e-01,1.3639383381e-07,3.6960523493e-07,-7.0055970867e-08
263,0,0.4102580,+0.0530532,1007.6650,1906.9360,10.33845,9.45675,-63.69,0.466,1006,1906,1009,1909,1007.4990,1907.6807,1007.4990,1907.6806,25.8285,9.6354,25.4603,8.1236,10,0.008969058,0.06872457,25.5181,8.3214,0.02909266,0.1084183,24.2405,4.0471,0.006739046,0.05979113,25.8285,9.6354,0.009459765,0.07076212,29.1369,28.2135,6.2466755362e-01,1.1481342780e+00,-1.6940473552e-01,9.8553283980e-08,1.8114949411e-07,-2.6728167676e-08
264,0,0.4130878,+0.0491816,1000.5406,1916.6829,10.82731,8.65181,-47.21,0.368,978,1913,1026,1940,1001.4158,1915.9724,1001.4158,1915.9725,24.8915,6.2586,25.0932,6.8546,41,0.03182956,0.1294708,24.1429,4.4174,0.2996384,0.2441637,21.7085,0.8849,0.01597343,0.0920548,24.8915,6.2586,0.01326483,0.0837251,29.1537,27.3650,2.4808165219e+00,2.0676358007e+00,-1.4517847033e+00,3.9139593973e-07,3.2622691141e-07,-2.2905490022e-07
265,0,0.6031273,+0.0522379,522.0814,1908.9846,7.04114,6.27270,-34.95,0.351,518,1907,544,1937,523.4167,1908.5203,523.4168,1908.5202,25.6332,8.8147,25.8162,9.5809,62,0.04097786,0.1469111,23.8686,3.8935,0.7776718,0.2897007,20.6730,0.4046,0.008066922,0.06547645,25.6332,8.8147,0.006815739,0.06012957,29.3161,27.0413,2.5856852972e+00,7.1091625282e-01,-9.0014382357e-01,4.0789305512e-07,1.1216103191e-07,-1.4200981456e-07
266,0,0.5382235,+0.0439923,685.4917,1929.7451,9.68599,8.77995,88.26,0.462,660,1924,692,1970,685.3639,1929.9546,685.3639,1929.9546,24.5789,5.4250,25.2775,7.4645,75,0.04150598,0.1478651,23.8547,3.8689,0.7876943,0.2915599,20.6591,0.4020,0.02130303,0.106417,24.5789,5.4250,0.0111941,0.07694177,29.4622,27.1224,1.6316994939e+00,7.3405714740e+00,2.2307629555e+00,2.5741292093e-07,1.1581294620e-06,3.5193326095e-07
267,0,0.3676038,+0.0490474,1115.0510,1917.0214,11.61407,9.89635,15.49,0.507,1093,1914,1117,1924,1115.1172,1916.4382,1115.1172,1916.4382,25.2125,7.2681,25.3018,7.5487,34,0.02652853,0.1181986,24.3407,4.8387,0.2322258,0.2213977,21.9852,1.0354,0.01188503,0.0795413,25.2125,7.2681,0.01094706,0.07609195,29.0617,27.7918,2.0948359823e+00,2.2604191392e+00,7.2101943477e-01,3.3050727063e-07,3.5664548025e-07,1.1375742824e-07
268,0,0.3636961,+0.0509968,1124.8892,1912.1138,10.71843,10.19448,19.65,0.475,1124,1910,1127,1913,1125.0687,1911.9261,1125.0687,1911.9261,25.3305,7.6519,25.3461,7.7052,10,0.008225732,0.06581674,25.6121,8.6894,0.04243992,0.115081,23.8306,2.9448,0.01066087,0.07511564,25.3305,7.6519,0.01050905,0.07456215,29.0463,28.3566,8.4332722362e-01,8.3615783183e-01,1.0084624405e-01,1.3305397488e-07,1.3192794981e-07,1.5910340866e-08
269,0,0.4340547,+0.0511537,947.7538,1911.7177,10.59890,8.88978,29.93,0.550,946,1910,964,1914,947.9865,1911.6407,947.9865,1911.6408,25.0419,6.6991,25.5389,8.4249,21,0.01702433,0.09468602,24.8223,6.0401,0.09859823,0.1686564,22.9153,1.8576,0.01390766,0.08579033,25.0419,6.6991,0.00879901,0.0682601,29.2409,26.8145,1.5966708172e+00,6.4432150200e-01,2.3685382069e-01,2.5190238710e-07,1.0165832924e-07,3.7367130917e-08
